CustomerID,Age,Gender,Tenure_Months,Contract_Type,Internet_Service,Monthly_Charges,Total_Charges,Support_Calls,Payment_Method,Churn
CUST_1174,43,Male,4,One year,Fiber optic,25.76,103.04,5,Credit card,0
CUST_1175,62,Female,50,Two year,DSL,36.91,1845.5,1,Electronic check,0
CUST_1176,44,Female,38,One year,DSL,95.46,3627.48,0,Mailed check,0
CUST_1177,26,Female,23,One year,Fiber optic,88.89,2044.47,1,Credit card,0
CUST_1178,43,Male,59,Month-to-month,Fiber optic,33.32,1965.88,7,Credit card,0
CUST_1179,74,Male,28,Month-to-month,DSL,70.21,1965.88,4,Bank transfer,0
CUST_1180,64,Female,66,Month-to-month,DSL,98.08,6473.28,6,Electronic check,1
CUST_1181,74,Female,8,One year,DSL,41.88,335.04,6,Mailed check,0
CUST_1182,39,Male,29,Month-to-month,No,107.13,3106.77,1,Credit card,0
CUST_1183,64,Female,11,One year,Fiber optic,25.3,278.3,3,Electronic check,0
CUST_1184,73,Male,18,Month-to-month,Fiber optic,98.22,1767.96,1,Mailed check,0
CUST_1185,47,Male,55,Two year,DSL,81.58,4486.9,6,Credit card,0
CUST_1186,60,Male,50,Month-to-month,No,51.52,2576.0,4,Mailed check,1
CUST_1187,65,Female,14,Month-to-month,DSL,92.09,1289.26,0,Mailed check,0
CUST_1188,78,Female,9,Month-to-month,DSL,98.24,884.16,1,Electronic check,1
CUST_1189,34,Male,11,Month-to-month,DSL,113.39,1247.29,5,Electronic check,1
CUST_1190,43,Female,63,Month-to-month,No,56.78,3577.14,3,Bank transfer,0
CUST_1191,53,Male,67,One year,DSL,88.6,5936.2,6,Bank transfer,1
CUST_1192,18,Male,53,Month-to-month,DSL,80.26,4253.78,1,Bank transfer,0
CUST_1193,25,Male,39,Month-to-month,Fiber optic,72.52,2828.28,1,Credit card,0
CUST_1194,66,Male,56,Two year,DSL,109.04,6106.24,5,Bank transfer,0
CUST_1195,52,Female,28,Month-to-month,Fiber optic,20.32,568.96,7,Mailed check,1
CUST_1196,78,Male,39,Two year,Fiber optic,48.21,1880.19,0,Electronic check,0
CUST_1197,69,Male,25,Two year,Fiber optic,73.83,,4,Mailed check,0
CUST_1198,32,Female,21,Month-to-month,DSL,37.83,794.43,0,Electronic check,0
CUST_1199,64,Male,10,Month-to-month,DSL,110.79,1107.9,5,Electronic check,1
CUST_1200,73,Male,43,Month-to-month,No,84.76,3644.68,6,Mailed check,0
CUST_1201,39,Female,15,One year,No,67.79,1016.85,5,Mailed check,0
CUST_1202,31,Female,48,One year,DSL,101.47,4870.56,8,Credit card,0
CUST_1203,43,Female,21,One year,DSL,65.09,1366.89,2,Electronic check,0
CUST_1204,45,Male,60,One year,DSL,75.87,4552.2,7,Bank transfer,0
CUST_1205,40,Female,50,Month-to-month,Fiber optic,20.28,1014.0,2,Credit card,0
CUST_1206,31,Female,23,Two year,Fiber optic,56.57,1301.11,6,Bank transfer,0
CUST_1207,41,Male,13,One year,DSL,33.88,440.44,4,Credit card,0
CUST_1208,19,Male,69,One year,Fiber optic,88.97,6138.93,0,Electronic check,0
CUST_1209,62,Male,4,Two year,Fiber optic,67.9,271.6,3,Mailed check,0
CUST_1210,43,Male,9,One year,No,50.18,451.62,8,Mailed check,1
CUST_1211,31,Male,35,Month-to-month,DSL,66.78,2337.3,7,Electronic check,1
CUST_1212,76,Female,21,Month-to-month,DSL,40.96,860.16,2,Mailed check,0
CUST_1213,73,Female,58,Month-to-month,DSL,112.51,6525.58,1,Electronic check,0
CUST_1214,68,Female,18,Month-to-month,No,25.4,457.2,8,Electronic check,1
CUST_1215,24,Male,43,Two year,Fiber optic,106.54,4581.22,0,Electronic check,0
CUST_1216,20,Male,6,Month-to-month,Fiber optic,71.14,426.84,8,Credit card,0
CUST_1217,64,Male,67,One year,DSL,81.89,5486.63,6,Mailed check,0
CUST_1218,40,Female,12,One year,DSL,50.26,603.12,1,Credit card,1
CUST_1219,63,Female,12,Month-to-month,DSL,116.67,1400.04,4,Bank transfer,1
CUST_1220,60,Male,66,Two year,Fiber optic,48.19,3180.54,1,Electronic check,0
CUST_1221,64,Female,2,Two year,DSL,78.89,157.78,4,Mailed check,0
CUST_1222,77,Male,15,One year,DSL,119.34,1790.1,6,Bank transfer,0
CUST_1223,62,Female,23,Month-to-month,Fiber optic,108.11,2486.53,4,Electronic check,0
CUST_1224,35,Female,29,Month-to-month,DSL,73.63,2135.27,1,Bank transfer,0
CUST_1225,75,Female,7,Month-to-month,Fiber optic,119.04,833.28,4,Credit card,1
CUST_1226,55,Male,28,Month-to-month,DSL,90.14,2523.92,9,Credit card,1
CUST_1227,52,Female,14,One year,No,40.87,572.18,5,Mailed check,0
CUST_1228,68,Female,44,Two year,Fiber optic,60.56,2664.64,4,Bank transfer,0
CUST_1229,32,Male,30,One year,No,53.45,1603.5,1,Bank transfer,0
CUST_1230,42,Female,32,Two year,Fiber optic,54.4,1740.8,5,Credit card,0
CUST_1231,72,Male,70,One year,No,96.05,6723.5,5,Credit card,0
CUST_1232,54,Male,6,Month-to-month,No,78.43,470.58,1,Mailed check,0
CUST_1233,45,Male,27,Two year,Fiber optic,23.81,642.87,3,Electronic check,0
CUST_1234,27,Male,24,Month-to-month,No,107.74,2585.76,6,Mailed check,1
CUST_1235,56,Male,34,Two year,DSL,49.68,1689.12,0,Credit card,0
CUST_1236,74,Female,40,Month-to-month,DSL,119.71,4788.4,0,Mailed check,1
CUST_1237,34,Male,47,Month-to-month,DSL,115.42,5424.74,5,Electronic check,1
CUST_1238,56,Male,24,Two year,Fiber optic,114.05,2737.2,6,Credit card,0
CUST_1239,39,Male,65,One year,Fiber optic,101.11,6572.15,4,Electronic check,0
CUST_1240,43,Male,18,Two year,Fiber optic,42.06,757.08,9,Mailed check,1
CUST_1241,79,Female,44,Two year,DSL,73.26,3223.44,7,Electronic check,0
CUST_1242,61,Male,57,Month-to-month,Fiber optic,42.43,2418.51,3,Credit card,0
CUST_1243,42,Female,28,One year,DSL,45.97,1287.16,2,Credit card,0
CUST_1244,34,Male,71,Month-to-month,Fiber optic,81.1,5758.1,6,Electronic check,0
CUST_1245,30,Female,23,One year,DSL,24.08,553.84,3,Mailed check,0
CUST_1246,37,Male,34,One year,No,116.95,3976.3,0,Mailed check,0
CUST_1247,42,Male,11,Month-to-month,DSL,111.87,1230.57,7,Mailed check,1
CUST_1248,21,Female,35,One year,DSL,58.08,2032.8,4,Mailed check,0
CUST_1249,27,Male,42,One year,No,71.54,3004.68,7,Bank transfer,0
CUST_1250,20,Female,28,Month-to-month,Fiber optic,66.61,1865.08,7,Bank transfer,0
CUST_1251,58,Male,24,Two year,DSL,108.22,2597.28,4,Electronic check,0
CUST_1252,62,Female,8,One year,Fiber optic,88.86,710.88,7,Bank transfer,0
CUST_1253,35,Male,53,Two year,DSL,47.81,2533.93,6,Bank transfer,1
CUST_1254,64,Male,4,Month-to-month,No,64.68,258.72,2,Bank transfer,0
CUST_1255,53,Female,5,Month-to-month,Fiber optic,62.9,314.5,3,Electronic check,0
CUST_1256,64,Male,49,One year,DSL,115.93,5680.57,6,Bank transfer,0
CUST_1257,39,Male,30,Month-to-month,Fiber optic,37.53,1125.9,3,Mailed check,0
CUST_1258,51,Male,63,Two year,DSL,28.96,1824.48,5,Mailed check,0
CUST_1259,64,Male,47,Month-to-month,Fiber optic,108.06,5078.82,1,Electronic check,0
CUST_1260,25,Male,26,One year,No,109.67,2851.42,1,Electronic check,0
CUST_1261,57,Male,57,One year,No,107.17,6108.69,2,Electronic check,1
CUST_1262,66,Female,37,Month-to-month,DSL,71.1,2630.7,9,Credit card,0
CUST_1263,61,Female,7,Month-to-month,DSL,85.97,601.79,6,Bank transfer,1
CUST_1264,36,Female,40,One year,DSL,76.34,3053.6,2,Electronic check,0
CUST_1265,59,Male,39,One year,Fiber optic,26.94,1050.66,2,Electronic check,0
CUST_1266,58,Female,62,Month-to-month,Fiber optic,79.58,4933.96,3,Electronic check,0
CUST_1267,54,Male,53,Two year,Fiber optic,21.36,1132.08,9,Mailed check,1
CUST_1268,23,Male,4,Month-to-month,No,52.5,210.0,5,Electronic check,0
CUST_1269,69,Male,25,Month-to-month,DSL,113.23,2830.75,0,Mailed check,1
CUST_1270,43,Male,7,One year,DSL,50.4,352.8,5,Mailed check,1
CUST_1271,51,Female,28,Month-to-month,DSL,113.98,3191.44,7,Credit card,1
CUST_1272,76,Male,69,Two year,DSL,45.01,3105.69,7,Electronic check,0
CUST_1273,73,Female,67,Month-to-month,DSL,51.46,3447.82,5,Credit card,0
CUST_1274,76,Male,20,Month-to-month,Fiber optic,82.84,1656.8,5,Electronic check,1
CUST_1275,62,Female,11,Month-to-month,DSL,96.16,1057.76,2,Bank transfer,1
CUST_1276,23,Female,67,One year,DSL,70.14,4699.38,1,Electronic check,0
CUST_1277,54,Female,7,One year,Fiber optic,108.21,757.47,6,Electronic check,0
CUST_1278,74,Female,23,One year,DSL,24.02,552.46,7,Electronic check,0
CUST_1279,50,Female,61,Month-to-month,Fiber optic,112.22,6845.42,9,Electronic check,0
CUST_1280,70,Female,71,Month-to-month,DSL,39.63,2813.73,5,Electronic check,0
CUST_1281,39,Male,34,Two year,Fiber optic,108.42,3686.28,4,Electronic check,0
CUST_1282,38,Female,19,Month-to-month,No,60.09,1141.71,3,Credit card,0
CUST_1283,23,Male,58,Two year,DSL,103.28,5990.24,0,Bank transfer,0
CUST_1284,23,Female,9,Month-to-month,Fiber optic,87.17,784.53,8,Credit card,1
CUST_1285,72,Male,48,Two year,No,37.59,1804.32,9,Bank transfer,0
CUST_1286,65,Female,41,Month-to-month,Fiber optic,111.8,4583.8,3,Credit card,0
CUST_1287,21,Female,48,One year,DSL,44.55,2138.4,1,Credit card,1
CUST_1288,47,Male,45,Month-to-month,DSL,44.41,1998.45,3,Electronic check,0
CUST_1289,28,Female,25,Month-to-month,Fiber optic,101.42,2535.5,4,Credit card,0
CUST_1290,79,Female,25,Month-to-month,No,30.59,764.75,1,Bank transfer,0
CUST_1291,79,Female,19,Month-to-month,DSL,42.2,801.8,6,Mailed check,1
CUST_1292,47,Male,39,Month-to-month,DSL,70.37,2744.43,2,Bank transfer,0
CUST_1293,48,Female,27,One year,DSL,103.05,2782.35,7,Credit card,1
CUST_1294,41,Male,63,One year,DSL,34.75,2189.25,3,Mailed check,0
CUST_1295,72,Female,68,One year,DSL,74.77,5084.36,4,Electronic check,0
CUST_1296,26,Female,19,One year,DSL,91.12,1731.28,2,Mailed check,0
CUST_1297,72,Male,28,One year,DSL,106.06,2969.68,4,Electronic check,0
CUST_1298,20,Female,33,Month-to-month,DSL,113.56,3747.48,8,Bank transfer,0
CUST_1299,68,Female,10,Month-to-month,No,98.46,984.6,1,Mailed check,0
CUST_1300,48,Male,30,Month-to-month,DSL,85.28,2558.4,6,Mailed check,0
CUST_1301,57,Female,22,Two year,DSL,63.36,1393.92,9,Mailed check,1
CUST_1302,54,Male,3,Month-to-month,DSL,31.21,93.63,7,Electronic check,1
CUST_1303,53,Male,48,Month-to-month,No,90.97,,2,Electronic check,0
CUST_1304,41,Male,2,One year,Fiber optic,119.27,238.54,3,Bank transfer,0
CUST_1305,48,Female,54,Month-to-month,Fiber optic,93.68,5058.72,9,Bank transfer,1
CUST_1306,23,Male,6,Two year,DSL,21.67,130.02,1,Credit card,1
CUST_1307,19,Male,40,Two year,No,69.63,2785.2,9,Electronic check,1
CUST_1308,37,Female,2,Month-to-month,Fiber optic,81.46,162.92,8,Bank transfer,1
CUST_1309,45,Male,2,Month-to-month,DSL,88.97,177.94,2,Mailed check,0
CUST_1310,28,Female,55,Month-to-month,Fiber optic,91.97,5058.35,8,Mailed check,0
CUST_1311,21,Female,60,One year,No,75.81,4548.6,6,Mailed check,1
CUST_1312,32,Female,6,Month-to-month,Fiber optic,42.34,254.04,5,Bank transfer,1
CUST_1313,23,Female,19,One year,No,114.22,2170.18,2,Mailed check,1
CUST_1314,71,Male,27,One year,No,89.67,2421.09,6,Mailed check,0
CUST_1315,66,Male,1,Month-to-month,DSL,43.68,43.68,2,Electronic check,0
CUST_1316,47,Male,33,Month-to-month,Fiber optic,52.23,1723.59,5,Electronic check,0
CUST_1317,73,Male,40,One year,DSL,112.19,4487.6,7,Bank transfer,1
CUST_1318,55,Male,32,Month-to-month,No,108.75,3480.0,4,Electronic check,1
CUST_1319,68,Female,69,Two year,DSL,60.51,4175.19,2,Credit card,0
CUST_1320,79,Male,17,Month-to-month,No,23.83,405.11,5,Bank transfer,0
CUST_1321,74,Male,8,One year,DSL,24.85,198.8,7,Credit card,0
CUST_1322,19,Male,57,Two year,DSL,48.39,2758.23,9,Credit card,0
CUST_1323,32,Female,42,Two year,DSL,82.91,3482.22,2,Bank transfer,0
CUST_1324,28,Female,9,Month-to-month,DSL,78.42,705.78,4,Electronic check,0
CUST_1325,25,Male,35,Month-to-month,No,83.38,2918.3,8,Electronic check,1
CUST_1326,43,Female,71,One year,DSL,91.73,6512.83,9,Bank transfer,1
CUST_1327,68,Male,53,Month-to-month,Fiber optic,21.9,1160.7,9,Credit card,1
CUST_1328,62,Male,54,Month-to-month,DSL,30.51,1647.54,2,Bank transfer,0
CUST_1329,61,Female,25,Two year,DSL,55.95,1398.75,1,Bank transfer,0
CUST_1330,22,Female,67,Month-to-month,DSL,35.49,2377.83,7,Mailed check,0
CUST_1331,23,Male,62,Month-to-month,DSL,27.53,1706.86,6,Mailed check,1
CUST_1332,43,Male,55,Month-to-month,No,84.1,4625.5,8,Credit card,0
CUST_1333,71,Female,46,One year,Fiber optic,101.53,4670.38,3,Electronic check,1
CUST_1334,21,Male,24,One year,DSL,95.26,2286.24,2,Mailed check,1
CUST_1335,36,Female,46,Month-to-month,Fiber optic,101.7,4678.2,9,Mailed check,1
CUST_1336,37,Male,22,Month-to-month,DSL,86.59,1904.98,4,Credit card,0
CUST_1337,50,Female,11,Month-to-month,DSL,93.53,1028.83,0,Bank transfer,0
CUST_1338,37,Male,48,One year,Fiber optic,47.18,2264.64,4,Mailed check,0
CUST_1339,66,Male,8,Month-to-month,DSL,119.3,954.4,2,Electronic check,1
CUST_1340,29,Female,39,Two year,Fiber optic,38.32,1494.48,0,Credit card,0
CUST_1341,64,Male,35,Month-to-month,Fiber optic,41.45,1450.75,2,Mailed check,0
CUST_1342,18,Male,49,Two year,Fiber optic,48.89,2395.61,4,Credit card,1
CUST_1343,43,Female,46,Month-to-month,No,117.53,5406.38,4,Mailed check,1
CUST_1344,31,Male,38,One year,DSL,118.83,4515.54,9,Mailed check,0
CUST_1345,55,Male,8,Month-to-month,DSL,99.49,795.92,7,Credit card,1
CUST_1346,54,Male,54,Month-to-month,DSL,82.91,4477.14,0,Electronic check,0
CUST_1347,79,Female,37,Two year,DSL,72.01,2664.37,6,Electronic check,0
CUST_1348,28,Female,40,Two year,No,117.06,4682.4,4,Bank transfer,0
CUST_1349,53,Female,34,Month-to-month,Fiber optic,89.56,3045.04,2,Mailed check,0
CUST_1350,30,Male,17,One year,Fiber optic,114.47,1945.99,3,Bank transfer,0
CUST_1351,60,Male,33,One year,Fiber optic,51.66,1704.78,2,Credit card,0
CUST_1352,20,Male,47,Two year,DSL,53.38,2508.86,7,Bank transfer,1
CUST_1353,50,Male,52,Month-to-month,Fiber optic,105.47,5484.44,3,Credit card,0
CUST_1354,23,Female,9,One year,Fiber optic,34.99,314.91,2,Electronic check,1
CUST_1355,67,Male,33,Month-to-month,Fiber optic,114.59,3781.47,1,Credit card,0
CUST_1356,73,Male,60,Month-to-month,DSL,70.75,4245.0,2,Credit card,1
CUST_1357,27,Male,21,Two year,Fiber optic,112.64,2365.44,6,Bank transfer,0
CUST_1358,22,Female,58,Month-to-month,DSL,53.68,3113.44,5,Mailed check,0
CUST_1359,40,Male,69,Month-to-month,Fiber optic,91.6,6320.4,9,Bank transfer,0
CUST_1360,27,Male,10,One year,Fiber optic,68.29,682.9,4,Electronic check,1
CUST_1361,61,Male,6,One year,DSL,82.68,496.08,7,Electronic check,1
CUST_1362,19,Male,13,Month-to-month,Fiber optic,70.44,915.72,0,Electronic check,0
CUST_1363,30,Male,65,Month-to-month,No,116.71,7586.15,2,Mailed check,0
CUST_1364,57,Female,20,Two year,DSL,89.21,1784.2,1,Bank transfer,0
CUST_1365,19,Male,57,Month-to-month,No,45.13,2572.41,1,Credit card,0
CUST_1366,37,Male,46,One year,Fiber optic,110.97,5104.62,0,Credit card,1
CUST_1367,18,Male,8,One year,Fiber optic,49.4,395.2,4,Mailed check,0
CUST_1368,54,Male,10,Month-to-month,No,57.16,571.6,4,Electronic check,1
CUST_1369,26,Male,67,Two year,Fiber optic,30.21,2024.07,2,Mailed check,1
CUST_1370,34,Male,11,One year,No,110.0,1210.0,8,Credit card,0
CUST_1371,26,Male,12,Month-to-month,DSL,48.61,583.32,5,Electronic check,0
CUST_1372,28,Male,10,One year,DSL,45.89,458.9,9,Mailed check,1
CUST_1373,32,Male,25,One year,Fiber optic,112.03,2800.75,5,Credit card,1
CUST_1374,41,Male,49,One year,No,100.55,4926.95,9,Credit card,0
CUST_1375,55,Female,49,Two year,No,34.11,1671.39,5,Mailed check,1
CUST_1376,72,Female,11,Month-to-month,Fiber optic,96.93,1066.23,1,Credit card,0
CUST_1377,52,Female,62,Month-to-month,Fiber optic,111.3,6900.6,9,Bank transfer,1
CUST_1378,47,Female,36,Month-to-month,DSL,27.85,1002.6,9,Bank transfer,1
CUST_1379,48,Male,39,Month-to-month,No,102.52,3998.28,7,Electronic check,0
CUST_1380,66,Female,53,Month-to-month,DSL,74.74,3961.22,5,Bank transfer,0
CUST_1381,22,Female,56,Two year,Fiber optic,86.92,4867.52,2,Bank transfer,0
CUST_1382,79,Male,1,One year,Fiber optic,69.29,69.29,9,Mailed check,1
CUST_1383,77,Female,56,One year,Fiber optic,89.78,5027.68,8,Electronic check,1
CUST_1384,61,Female,4,One year,DSL,23.41,93.64,1,Mailed check,0
CUST_1385,67,Male,30,Two year,No,96.27,2888.1,6,Mailed check,0
CUST_1386,31,Male,12,Month-to-month,Fiber optic,23.33,279.96,2,Bank transfer,0
CUST_1387,70,Male,35,Two year,No,65.53,2293.55,5,Bank transfer,0
CUST_1388,73,Female,52,Month-to-month,DSL,35.1,1825.2,4,Credit card,0
CUST_1389,28,Female,31,Two year,Fiber optic,102.36,3173.16,5,Credit card,0
CUST_1390,26,Male,68,One year,Fiber optic,51.37,3493.16,7,Electronic check,0
CUST_1391,51,Male,52,Month-to-month,Fiber optic,65.41,3401.32,2,Bank transfer,0
CUST_1392,29,Female,7,One year,No,62.88,440.16,1,Credit card,0
CUST_1393,52,Male,22,One year,DSL,97.25,2139.5,7,Mailed check,1
CUST_1394,52,Female,56,Month-to-month,DSL,68.11,3814.16,0,Bank transfer,0
CUST_1395,18,Male,58,One year,Fiber optic,98.9,5736.2,1,Electronic check,0
CUST_1396,57,Male,64,Month-to-month,DSL,27.35,1750.4,9,Electronic check,1
CUST_1397,39,Female,12,Month-to-month,No,39.16,469.92,0,Mailed check,0
CUST_1398,77,Male,7,Two year,DSL,75.15,526.05,4,Credit card,0
CUST_1399,46,Male,55,One year,Fiber optic,114.71,6309.05,7,Mailed check,0
CUST_1400,25,Male,62,Two year,DSL,27.48,1703.76,1,Credit card,1
CUST_1401,28,Female,55,One year,Fiber optic,24.31,1337.05,3,Bank transfer,0
CUST_1402,58,Male,36,Month-to-month,DSL,35.66,1283.76,3,Electronic check,0
CUST_1403,54,Male,24,One year,DSL,84.12,2018.88,6,Credit card,1
CUST_1404,31,Male,44,One year,DSL,59.9,2635.6,0,Mailed check,0
CUST_1405,77,Male,17,Two year,DSL,102.56,1743.52,8,Bank transfer,0
CUST_1406,47,Male,2,Month-to-month,No,27.19,54.38,2,Credit card,0
CUST_1407,52,Male,13,Two year,DSL,39.64,515.32,5,Bank transfer,0
CUST_1408,38,Female,31,Two year,Fiber optic,50.0,1550.0,9,Bank transfer,0
CUST_1409,54,Female,28,One year,No,82.67,2314.76,4,Mailed check,1
CUST_1410,22,Male,60,Two year,Fiber optic,88.52,5311.2,3,Mailed check,0
CUST_1411,36,Female,27,Month-to-month,No,32.42,875.34,8,Bank transfer,0
CUST_1412,76,Female,15,Two year,No,114.38,1715.7,8,Bank transfer,0
CUST_1413,31,Male,33,One year,Fiber optic,54.1,1785.3,0,Credit card,1
CUST_1414,43,Female,20,Month-to-month,Fiber optic,91.32,1826.4,6,Mailed check,1
CUST_1415,79,Female,42,Two year,DSL,72.42,3041.64,9,Credit card,1
CUST_1416,21,Female,12,Month-to-month,Fiber optic,42.28,507.36,8,Electronic check,0
CUST_1417,42,Female,23,Month-to-month,No,104.62,2406.26,4,Credit card,1
CUST_1418,62,Female,14,One year,Fiber optic,101.82,1425.48,0,Bank transfer,0
CUST_1419,59,Female,25,Month-to-month,Fiber optic,59.61,1490.25,7,Electronic check,0
CUST_1420,42,Female,31,Month-to-month,Fiber optic,78.86,2444.66,4,Credit card,1
CUST_1421,35,Female,54,Two year,DSL,45.78,2472.12,5,Electronic check,0
CUST_1422,57,Male,5,Month-to-month,No,88.99,444.95,6,Mailed check,1
CUST_1423,25,Male,13,Month-to-month,Fiber optic,50.9,661.7,9,Credit card,0
CUST_1424,56,Female,28,Month-to-month,DSL,104.41,2923.48,6,Credit card,1
CUST_1425,57,Female,43,Month-to-month,No,41.74,1794.82,6,Mailed check,1
CUST_1426,31,Male,47,One year,Fiber optic,21.48,1009.56,0,Credit card,1
CUST_1427,49,Female,71,One year,Fiber optic,46.85,3326.35,6,Electronic check,0
CUST_1428,68,Female,38,Two year,Fiber optic,39.11,1486.18,2,Mailed check,0
CUST_1429,78,Male,67,One year,DSL,70.83,4745.61,4,Electronic check,0
CUST_1430,55,Male,62,Month-to-month,No,40.37,2502.94,9,Credit card,1
CUST_1431,50,Male,39,Two year,Fiber optic,96.32,3756.48,4,Credit card,0
CUST_1432,40,Female,37,One year,DSL,44.14,1633.18,7,Credit card,1
CUST_1433,32,Female,8,One year,DSL,90.7,725.6,6,Credit card,0
CUST_1434,50,Male,52,One year,No,77.85,4048.2,6,Electronic check,0
CUST_1435,42,Male,33,Two year,DSL,118.62,3914.46,5,Credit card,0
CUST_1436,34,Female,42,One year,No,119.99,5039.58,6,Mailed check,0
CUST_1437,50,Male,27,Month-to-month,DSL,106.95,2887.65,6,Mailed check,1
CUST_1438,64,Female,8,One year,Fiber optic,96.0,768.0,4,Bank transfer,1
CUST_1439,72,Female,23,Month-to-month,No,58.65,1348.95,4,Mailed check,0
CUST_1440,19,Male,64,Month-to-month,DSL,95.33,6101.12,3,Bank transfer,1
CUST_1441,31,Male,20,Month-to-month,Fiber optic,115.67,2313.4,3,Mailed check,0
CUST_1442,70,Female,16,Month-to-month,Fiber optic,22.34,357.44,4,Mailed check,1
CUST_1443,57,Male,17,Month-to-month,Fiber optic,73.79,1254.43,9,Credit card,0
CUST_1444,57,Male,19,Month-to-month,Fiber optic,41.8,794.2,8,Mailed check,0
CUST_1445,68,Male,8,One year,Fiber optic,75.79,606.32,5,Credit card,0
CUST_1446,56,Male,38,Two year,Fiber optic,66.64,2532.32,7,Credit card,1
CUST_1447,68,Female,38,Two year,No,77.58,2948.04,8,Mailed check,1
CUST_1448,23,Female,53,Month-to-month,Fiber optic,75.1,3980.3,3,Electronic check,1
CUST_1449,23,Female,31,One year,DSL,116.01,3596.31,6,Credit card,0
CUST_1450,20,Female,44,Two year,No,75.22,3309.68,4,Mailed check,0
CUST_1451,24,Male,60,Month-to-month,Fiber optic,104.62,6277.2,3,Electronic check,0
CUST_1452,68,Male,17,One year,DSL,51.98,883.66,6,Mailed check,0
CUST_1453,25,Female,39,One year,DSL,63.81,2488.59,2,Mailed check,0
CUST_1454,59,Female,42,Month-to-month,DSL,67.04,2815.68,0,Electronic check,1
CUST_1455,69,Male,48,Two year,DSL,47.87,2297.76,6,Mailed check,0
CUST_1456,32,Female,12,Two year,DSL,57.98,695.76,8,Credit card,0
CUST_1457,64,Female,18,Month-to-month,DSL,79.85,1437.3,1,Bank transfer,0
CUST_1458,46,Male,6,Month-to-month,Fiber optic,78.02,468.12,6,Bank transfer,0
CUST_1459,50,Female,43,Month-to-month,DSL,83.64,3596.52,9,Mailed check,0
CUST_1460,69,Male,35,Month-to-month,DSL,55.18,1931.3,1,Bank transfer,0
CUST_1461,47,Male,54,One year,DSL,51.58,2785.32,2,Bank transfer,1
CUST_1462,56,Female,62,One year,DSL,81.16,5031.92,9,Bank transfer,0
CUST_1463,44,Male,69,Month-to-month,DSL,33.29,2297.01,9,Credit card,1
CUST_1464,53,Female,16,Two year,Fiber optic,45.3,724.8,2,Credit card,0
CUST_1465,46,Male,8,Month-to-month,No,24.21,193.68,3,Bank transfer,1
CUST_1466,55,Female,31,Month-to-month,No,27.26,845.06,5,Electronic check,1
CUST_1467,74,Female,10,Month-to-month,No,44.34,443.4,2,Electronic check,0
CUST_1468,50,Female,56,One year,DSL,21.95,1229.2,8,Electronic check,0
CUST_1469,78,Male,70,Month-to-month,DSL,44.54,3117.8,1,Credit card,0
CUST_1470,54,Male,20,Month-to-month,DSL,85.5,1710.0,6,Credit card,1
CUST_1471,44,Female,5,Month-to-month,Fiber optic,26.11,130.55,5,Credit card,0
CUST_1472,72,Male,23,Two year,DSL,63.67,1464.41,1,Credit card,0
CUST_1473,50,Female,9,Two year,Fiber optic,111.31,1001.79,2,Bank transfer,0
